Product ID,Product Name,Product Description,Quantity type,SKU,Quantity,Product Cost (in rupees),Sell Price (in rupees),Date,Quantity Sold,Product Sold at
1683,Power Bank,A stand for a television,,PB021,16,7501,8001,08/09/24,4,32004
1684,USB Flash Drive,A small table by a bed,,UFD021,21,6501,7001,08/10/24,7,49007
1685,Wireless Mouse,A sofa that can be converted into a bed,,WM021,16,7001,7501,08/11/24,10,75010
1686,Laptop Stand,A rug for the floor,,LS021,11,7001,7501,08/12/24,4,30004
1687,Gaming Mouse,A decorative pillow,,GM021,9,7501,8001,08/13/24,5,40005
1688,Graphics Card,Artwork for walls,,GC021,6,105001,110001,08/14/24,5,550005
1689,Motherboard,Window coverings,,MB021,9,95001,100001,08/15/24,7,700007
1690,CPU,A writing instrument,,CPU021,11,90001,95001,08/16/24,5,475005
1691,RAM,A tool for erasing,,RAM021,16,85001,90001,08/17/24,6,540006
1692,Hard Drive,A marker for highlighting text,,HD021,13,32001,35001,08/18/24,12,420012
1693,SSD,A cutting tool,,SSD021,11,38001,40001,08/19/24,4,160004
1694,Monitor,A type of fastener,,MON021,6,100001,105001,08/20/24,5,525005
1695,Printer Paper,A tool for organizing files,,PP021,21,6001,6501,08/21/24,20,130020
1696,Pencil,A lighting fixture,,PCL021,26,171,181,08/22/24,23,4163
1697,Eraser,A chair for a desk,,ER021,31,166,176,08/23/24,5,880
1698,Highlighter,A low table for coffee,,HL021,16,361,381,08/24/24,4,1524
1699,Scissors,A shelf for books,,SC021,11,951,1001,08/25/24,10,10010
1700,Staples,A stand for a television,,STP021,9,176,186,08/26/24,7,1302
1701,File Organizer,A small table by a bed,,FO021,13,1801,1901,08/27/24,11,20911
1702,Desk Lamp,A sofa that can be converted into a bed,,DLP022,11,6001,6501,08/28/24,9,58509
1703,Desk Chair,A rug for the floor,,DC021,6,60001,65001,08/29/24,5,325005
1704,Coffee Table,A decorative pillow,,CT021,9,60001,65001,08/30/24,8,520008
1705,Bookshelf,Artwork for walls,,BS021,11,26001,28001,08/31/24,7,196007
1706,TV Stand,Window coverings,,TVS021,13,24001,26001,09/01/24,10,260010
1707,Nightstand,A lamp for tables,,NS021,6,26001,28001,09/02/24,3,84003
1708,Sofa Bed,A device for adapting plugs,,SFB021,9,130001,140001,09/03/24,3,420003
1709,Area Rug,A portable charger,,AR021,11,26001,28001,09/04/24,4,112004
1710,Throw Pillow,A portable data storage device,,TP021,13,7001,7501,09/05/24,5,37505
1711,Wall Art,A mouse without cables,,WA021,16,8001,8501,09/06/24,3,25503
1712,Curtains,A stand for laptops,,CRT022,21,8001,8501,09/07/24,10,85010
1713,Table Lamp,A mouse for gaming,,TL021,9,8001,8501,09/08/24,8,68008
1714,Travel Adapter,A device for rendering graphics,,TA023,11,6001,6501,09/09/24,3,19503
1715,Power Bank,A main circuit board,,PB022,16,8001,8501,09/10/24,8,68008
1716,USB Flash Drive,A central processing unit,,UFD022,21,7001,7501,09/11/24,13,97513
1717,Wireless Mouse,A type of computer memory,,WM022,16,7501,8001,09/12/24,12,96012
1718,Laptop Stand,A data storage device,,LS022,11,7501,8001,09/13/24,2,16002
1719,Gaming Mouse,A type of data storage device,,GM022,9,8001,8501,09/14/24,7,59507
1720,Graphics Card,A display screen,,GC022,6,110001,115001,09/15/24,2,230002
1721,Motherboard,A type of paper,,MB022,9,100001,105001,09/16/24,2,210002
1722,CPU,A writing instrument,,CPU022,11,95001,100001,09/17/24,8,800008
1723,RAM,A tool for erasing,,RAM022,16,90001,95001,09/18/24,12,1140012
1724,Hard Drive,A marker for highlighting text,,HD022,13,35001,38001,09/19/24,11,418011
1725,SSD,A cutting tool,,SSD022,11,40001,42001,09/20/24,7,294007
1726,Monitor,A type of fastener,,MON022,6,105001,110001,09/21/24,3,330003
1727,Printer Paper,A tool for organizing files,,PP022,21,6501,7001,09/22/24,6,42006
1728,Pencil,A lighting fixture,,PCL022,26,181,191,09/23/24,25,4775
1729,Eraser,A chair for a desk,,ER022,31,176,186,09/24/24,4,744
1730,Highlighter,A low table for coffee,,HL022,16,381,401,09/25/24,13,5213
1731,Scissors,A shelf for books,,SC022,11,1001,1051,09/26/24,4,4204
1732,Staples,A stand for a television,,STP022,9,186,196,09/27/24,8,1568
1733,File Organizer,A small table by a bed,,FO022,13,1901,2001,09/28/24,4,8004
1734,Desk Lamp,A sofa that can be converted into a bed,,DLP023,11,6501,7001,09/29/24,9,63009
1735,Desk Chair,A rug for the floor,,DC022,6,65001,70001,09/30/24,4,280004
1736,Coffee Table,A decorative pillow,,CT022,9,65001,70001,10/01/24,6,420006
1737,Bookshelf,Artwork for walls,,BS022,11,28001,30001,10/02/24,4,120004
1738,TV Stand,Window coverings,,TVS022,13,26001,28001,10/03/24,10,280010
1739,Nightstand,A lamp for tables,,NS022,6,28001,30001,10/04/24,3,90003
1740,Sofa Bed,A device for adapting plugs,,SFB022,9,140001,150001,10/05/24,8,1200008
1741,Area Rug,A portable charger,,AR022,11,28001,30001,10/06/24,9,270009
1742,Throw Pillow,A portable data storage device,,TP022,13,7501,8001,10/07/24,4,32004
1743,Wall Art,A mouse without cables,,WA022,16,8501,9001,10/08/24,8,72008
1744,Curtains,A stand for laptops,,CRT023,21,8501,9001,10/09/24,9,81009
1745,Table Lamp,A mouse for gaming,,TL022,9,8501,9001,10/10/24,3,27003
1746,Travel Adapter,A device for rendering graphics,,TA024,11,6501,7001,10/11/24,10,70010
1747,Power Bank,A main circuit board,,PB023,16,8501,9001,10/12/24,4,36004
1748,USB Flash Drive,A central processing unit,,UFD023,21,7501,8001,10/13/24,5,40005
1749,Wireless Mouse,A type of computer memory,,WM023,16,8001,8501,10/14/24,4,34004
1750,Laptop Stand,A data storage device,,LS023,11,8001,8501,10/15/24,5,42505
1751,Gaming Mouse,A type of data storage device,,GM023,9,8501,9001,10/16/24,6,54006
1752,Graphics Card,A display screen,,GC023,6,115001,120001,10/17/24,5,600005
1753,Motherboard,A type of paper,,MB023,9,105001,110001,10/18/24,2,220002
1754,CPU,A writing instrument,,CPU023,11,100001,105001,10/19/24,10,1050010
1755,RAM,A tool for erasing,,RAM023,16,95001,100001,10/20/24,3,300003
1756,Hard Drive,A marker for highlighting text,,HD023,13,38001,40001,10/21/24,7,280007
1757,SSD,A cutting tool,,SSD023,11,42001,45001,10/22/24,10,450010
1758,Monitor,A type of fastener,,MON023,6,110001,115001,10/23/24,5,575005
1759,Printer Paper,A tool for organizing files,,PP023,21,7001,7501,10/24/24,17,127517
1760,Pencil,A lighting fixture,,PCL023,26,191,201,10/25/24,23,4623
1761,Eraser,A chair for a desk,,ER023,31,186,196,10/26/24,7,1372
1762,Highlighter,A low table for coffee,,HL023,16,401,421,10/27/24,6,2526
1763,Scissors,A shelf for books,,SC023,11,1051,1101,10/28/24,5,5505
1764,Staples,A stand for a television,,STP023,9,196,206,10/29/24,6,1236
1765,File Organizer,A small table by a bed,,FO023,13,2001,2101,10/30/24,7,14707
1766,Desk Lamp,A sofa that can be converted into a bed,,DLP024,11,7001,7501,10/31/24,4,30004
1767,Desk Chair,A rug for the floor,,DC023,6,70001,75001,11/01/24,4,300004
1768,Coffee Table,A decorative pillow,,CT023,9,70001,75001,11/02/24,8,600008
1769,Bookshelf,Artwork for walls,,BS023,11,30001,32001,11/03/24,8,256008
1770,TV Stand,Window coverings,,TVS023,13,28001,30001,11/04/24,11,330011
1771,Nightstand,A lamp for tables,,NS023,6,30001,32001,11/05/24,5,160005
1772,Sofa Bed,A device for adapting plugs,,SFB023,9,150001,160001,11/06/24,8,1280008
1773,Area Rug,A portable charger,,AR023,11,30001,32001,11/07/24,2,64002
1774,Throw Pillow,A portable data storage device,,TP023,13,8001,8501,11/08/24,5,42505
1775,Wall Art,A mouse without cables,,WA023,16,9001,9501,11/09/24,5,47505
1776,Curtains,A stand for laptops,,CRT024,21,9001,9501,11/10/24,10,95010
1777,Table Lamp,A mouse for gaming,,TL023,9,9001,9501,11/11/24,2,19002
1778,Travel Adapter,A device for rendering graphics,,TA025,11,7001,7501,11/12/24,2,15002
1779,Power Bank,A main circuit board,,PB024,16,9001,9501,11/13/24,5,47505
1780,USB Flash Drive,A central processing unit,,UFD024,21,8001,8501,11/14/24,11,93511
1781,Wireless Mouse,A type of computer memory,,WM024,16,8501,9001,11/15/24,15,135015
1782,Laptop Stand,A data storage device,,LS024,11,8501,9001,11/16/24,9,81009
1783,Gaming Mouse,A type of data storage device,,GM024,9,9001,9501,11/17/24,7,66507
1784,Graphics Card,A display screen,,GC024,6,120001,125001,11/18/24,3,375003
1785,Motherboard,A type of paper,,MB024,9,110001,115001,11/19/24,8,920008
1786,CPU,A writing instrument,,CPU024,11,105001,110001,11/20/24,3,330003
1787,RAM,A tool for erasing,,RAM024,16,100001,105001,11/21/24,6,630006
1788,Hard Drive,A marker for highlighting text,,HD024,13,40001,42001,11/22/24,10,420010
1789,SSD,A cutting tool,,SSD024,11,45001,48001,11/23/24,10,480010
1790,Monitor,A type of fastener,,MON024,6,115001,120001,11/24/24,2,240002
1791,Printer Paper,A tool for organizing files,,PP024,21,7501,8001,11/25/24,5,40005
1792,Pencil,A lighting fixture,,PCL024,26,201,211,11/26/24,13,2743
1793,Eraser,A chair for a desk,,ER024,31,196,206,11/27/24,27,5562
1794,Highlighter,A low table for coffee,,HL024,16,421,441,11/28/24,2,882
1795,Scissors,A shelf for books,,SC024,11,1101,1151,11/29/24,7,8057
1796,Staples,A stand for a television,,STP024,9,206,216,11/30/24,4,864
1797,File Organizer,A small table by a bed,,FO024,13,2101,2201,12/01/24,8,17608
1798,Desk Lamp,A sofa that can be converted into a bed,,DLP025,11,7501,8001,12/02/24,3,24003
1799,Desk Chair,A rug for the floor,,DC024,6,75001,80001,12/03/24,3,240003
1800,Coffee Table,A decorative pillow,,CT024,9,75001,80001,12/04/24,8,640008
1801,Bookshelf,Artwork for walls,,BS024,11,32001,34001,12/05/24,3,102003
1802,TV Stand,Window coverings,,TVS024,13,30001,32001,12/06/24,10,320010
1803,Nightstand,A lamp for tables,,NS024,6,32001,34001,12/07/24,5,170005
1804,Sofa Bed,A device for adapting plugs,,SFB024,9,160001,170001,12/08/24,4,680004
1805,Area Rug,A portable charger,,AR024,11,32001,34001,12/09/24,6,204006
1806,Throw Pillow,A portable data storage device,,TP024,13,8501,9001,12/10/24,7,63007
1807,Wall Art,A mouse without cables,,WA024,16,9501,10001,12/11/24,13,130013
1808,Curtains,A stand for laptops,,CRT025,21,9501,10001,12/12/24,7,70007
1809,Table Lamp,A mouse for gaming,,TL024,9,9501,10001,12/13/24,6,60006
1810,Travel Adapter,A device for rendering graphics,,TA026,11,7501,8001,12/14/24,3,24003
1811,Power Bank,A main circuit board,,PB025,16,9501,10001,12/15/24,5,50005
1812,USB Flash Drive,A central processing unit,,UFD025,21,8501,9001,12/16/24,7,63007
1813,Wireless Mouse,A type of computer memory,,WM025,16,9001,9501,12/17/24,6,57006
1814,Laptop Stand,A data storage device,,LS025,11,9001,9501,12/18/24,6,57006
1815,Gaming Mouse,A type of data storage device,,GM025,9,9501,10001,12/19/24,5,50005
1816,Graphics Card,A display screen,,GC025,6,125001,130001,12/20/24,4,520004
1817,Motherboard,A type of paper,,MB025,9,115001,120001,12/21/24,7,840007
1818,CPU,A writing instrument,,CPU025,11,110001,115001,12/22/24,8,920008
1819,RAM,A tool for erasing,,RAM025,16,105001,110001,12/23/24,3,330003
1820,Hard Drive,A marker for highlighting text,,HD025,13,42001,45001,12/24/24,7,315007
1821,SSD,A cutting tool,,SSD025,11,48001,50001,12/25/24,9,450009
1822,Monitor,A type of fastener,,MON025,6,120001,125001,12/26/24,4,500004
1823,Printer Paper,A tool for organizing files,,PP025,21,8001,8501,12/27/24,9,76509
1824,Pencil,A lighting fixture,,PCL025,26,211,221,12/28/24,18,3978
1825,Eraser,A chair for a desk,,ER025,31,206,216,12/29/24,28,6048
1826,Highlighter,A low table for coffee,,HL025,16,441,461,12/30/24,3,1383
1827,Scissors,A shelf for books,,SC025,11,1151,1201,12/31/24,9,10809
1828,Staples,A stand for a television,,STP025,9,216,226,01/01/25,2,452
1829,File Organizer,A small table by a bed,,FO025,13,2201,2301,01/02/25,11,25311
1830,Desk Lamp,A sofa that can be converted into a bed,,DLP026,11,8001,8501,01/03/25,6,51006
1831,Desk Chair,A rug for the floor,,DC025,6,80001,85001,01/04/25,3,255003
1832,Coffee Table,A decorative pillow,,CT025,9,80001,85001,01/05/25,8,680008
1833,Bookshelf,Artwork for walls,,BS025,11,34001,36001,01/06/25,5,180005
1834,TV Stand,Window coverings,,TVS025,13,32001,34001,01/07/25,10,340010
1835,Nightstand,A lamp for tables,,NS025,6,34001,36001,01/08/25,2,72002
1836,Sofa Bed,A device for adapting plugs,,SFB025,9,170001,180001,01/09/25,5,900005
1837,Area Rug,A portable charger,,AR025,11,34001,36001,01/10/25,9,324009
1838,Throw Pillow,A portable data storage device,,TP025,13,9001,9501,01/11/25,8,76008
1839,Wall Art,A mouse without cables,,WA025,16,10001,10501,01/12/25,7,73507
1840,Curtains,A stand for laptops,,CRT026,21,10001,10501,01/13/25,15,157515
1841,Table Lamp,A mouse for gaming,,TL025,9,10001,10501,01/14/25,3,31503
1842,Travel Adapter,A device for rendering graphics,,TA027,11,8001,8501,01/15/25,6,51006
1843,Power Bank,A main circuit board,,PB026,16,10001,10501,01/16/25,12,126012
1844,USB Flash Drive,A central processing unit,,UFD026,21,9001,9501,01/17/25,8,76008
1845,Wireless Mouse,A type of computer memory,,WM026,16,9501,10001,01/18/25,6,60006
1846,Laptop Stand,A data storage device,,LS026,11,9501,10001,01/19/25,10,100010
1847,Gaming Mouse,A type of data storage device,,GM026,9,10001,10501,01/20/25,2,21002
1848,Graphics Card,A display screen,,GC026,6,130001,135001,01/21/25,2,270002
1849,Motherboard,A type of paper,,MB026,9,120001,125001,01/22/25,5,625005
1850,CPU,A writing instrument,,CPU026,11,115001,120001,01/23/25,2,240002
1851,RAM,A tool for erasing,,RAM026,16,110001,115001,01/24/25,7,805007
1852,Hard Drive,A marker for highlighting text,,HD026,13,45001,48001,01/25/25,6,288006
1853,SSD,A cutting tool,,SSD026,11,50001,52001,01/26/25,9,468009
1854,Monitor,A type of fastener,,MON026,6,125001,130001,01/27/25,2,260002
1855,Printer Paper,A tool for organizing files,,PP026,21,8501,9001,01/28/25,3,27003
1856,Pencil,A lighting fixture,,PCL026,26,221,231,01/29/25,18,4158
1857,Eraser,A chair for a desk,,ER026,31,216,226,01/30/25,5,1130
1858,Highlighter,A low table for coffee,,HL026,16,461,481,01/31/25,3,1443
1859,Scissors,A shelf for books,,SC026,11,1201,1251,02/01/25,5,6255
1860,Staples,A stand for a television,,STP026,9,226,236,02/02/25,7,1652
1861,File Organizer,A small table by a bed,,FO026,13,2301,2401,02/03/25,11,26411
1862,Desk Lamp,A sofa that can be converted into a bed,,DLP027,11,8501,9001,02/04/25,6,54006
1863,Desk Chair,A rug for the floor,,DC026,6,85001,90001,02/05/25,2,180002
1864,Coffee Table,A decorative pillow,,CT026,9,85001,90001,02/06/25,4,360004
1865,Bookshelf,Artwork for walls,,BS026,11,36001,38001,02/07/25,7,266007
1866,TV Stand,Window coverings,,TVS026,13,34001,36001,02/08/25,10,360010
1867,Nightstand,A lamp for tables,,NS026,6,36001,38001,02/09/25,3,114003
1868,Sofa Bed,A device for adapting plugs,,SFB026,9,180001,190001,02/10/25,2,380002
1869,Area Rug,A portable charger,,AR026,11,36001,38001,02/11/25,6,228006
1870,Throw Pillow,A portable data storage device,,TP026,13,9501,10001,02/12/25,12,120012
1871,Wall Art,A mouse without cables,,WA026,16,10501,11001,02/13/25,9,99009
1872,Curtains,A stand for laptops,,CRT027,21,10501,11001,02/14/25,20,220020
1873,Table Lamp,A mouse for gaming,,TL026,9,10501,11001,02/15/25,5,55005
1874,Travel Adapter,A device for rendering graphics,,TA028,11,8501,9001,02/16/25,7,63007
1875,Power Bank,A main circuit board,,PB027,16,10501,11001,02/17/25,5,55005
1876,USB Flash Drive,A central processing unit,,UFD027,21,9501,10001,02/18/25,20,200020
1877,Wireless Mouse,A type of computer memory,,WM027,16,10001,10501,02/19/25,2,21002
1878,Laptop Stand,A data storage device,,LS027,11,10001,10501,02/20/25,2,21002
1879,Gaming Mouse,A type of data storage device,,GM027,9,10501,11001,02/21/25,7,77007
1880,Graphics Card,A display screen,,GC027,6,135001,140001,02/22/25,4,560004
1881,Motherboard,A type of paper,,MB027,9,125001,130001,02/23/25,7,910007
1882,CPU,A writing instrument,,CPU027,11,120001,125001,02/24/25,4,500004
1883,RAM,A tool for erasing,,RAM027,16,115001,120001,02/25/25,9,1080009
1884,Hard Drive,A marker for highlighting text,,HD027,13,48001,50001,02/26/25,11,550011
1885,SSD,A cutting tool,,SSD027,11,52001,55001,02/27/25,6,330006
1886,Monitor,A type of fastener,,MON027,6,130001,135001,02/28/25,2,270002
1887,Printer Paper,A tool for organizing files,,PP027,21,9001,9501,03/01/25,15,142515
1888,Pencil,A lighting fixture,,PCL027,26,231,241,03/02/25,23,5543
1889,Eraser,A chair for a desk,,ER027,31,226,236,03/03/25,24,5664
1890,Highlighter,A low table for coffee,,HL027,16,481,501,03/04/25,2,1002
1891,Scissors,A shelf for books,,SC027,11,1251,1301,03/05/25,7,9107
1892,Staples,A stand for a television,,STP027,9,236,246,03/06/25,7,1722
1893,File Organizer,A small table by a bed,,FO027,13,2401,2501,03/07/25,10,25010
1894,Desk Lamp,A sofa that can be converted into a bed,,DLP028,11,9001,9501,03/08/25,4,38004
1895,Desk Chair,A rug for the floor,,DC027,6,90001,95001,03/09/25,2,190002
1896,Coffee Table,A decorative pillow,,CT027,9,90001,95001,03/10/25,6,570006
1897,Bookshelf,Artwork for walls,,BS027,11,38001,40001,03/11/25,8,320008
1898,TV Stand,Window coverings,,TVS027,13,36001,38001,03/12/25,6,228006
1899,Nightstand,A lamp for tables,,NS027,6,38001,40001,03/13/25,2,80002
1900,Sofa Bed,A device for adapting plugs,,SFB027,9,190001,200001,03/14/25,8,1600008
1901,Area Rug,A portable charger,,AR027,11,38001,40001,03/15/25,8,320008
1902,Throw Pillow,A portable data storage device,,TP027,13,10001,10501,03/16/25,2,21002
1903,Wall Art,A mouse without cables,,WA027,16,11001,11501,03/17/25,2,23002
1904,Curtains,A stand for laptops,,CRT028,21,11001,11501,03/18/25,10,115010
1905,Table Lamp,A mouse for gaming,,TL027,9,11001,11501,03/19/25,4,46004
1906,Travel Adapter,A device for rendering graphics,,TA029,11,9001,9501,03/20/25,8,76008
1907,Power Bank,A main circuit board,,PB028,16,11001,11501,03/21/25,6,69006
1908,USB Flash Drive,A central processing unit,,UFD028,21,10001,10501,03/22/25,6,63006
1909,Wireless Mouse,A type of computer memory,,WM028,16,10501,11001,03/23/25,14,154014
1910,Laptop Stand,A data storage device,,LS028,11,10501,11001,03/24/25,7,77007
1911,Gaming Mouse,A type of data storage device,,GM028,9,11001,11501,03/25/25,6,69006
1912,Graphics Card,A display screen,,GC028,6,140001,145001,03/26/25,4,580004
1913,Motherboard,A type of paper,,MB028,9,130001,135001,03/27/25,7,945007
1914,CPU,A writing instrument,,CPU028,11,125001,130001,03/28/25,6,780006
1915,RAM,A tool for erasing,,RAM028,16,120001,125001,03/29/25,7,875007
1916,Hard Drive,A marker for highlighting text,,HD028,13,50001,52001,03/30/25,4,208004
1917,SSD,A cutting tool,,SSD028,11,55001,58001,03/31/25,6,348006
1918,Monitor,A type of fastener,,MON028,6,135001,140001,04/01/25,3,420003
1919,Printer Paper,A tool for organizing files,,PP028,21,9501,10001,04/02/25,12,120012
1920,Pencil,A lighting fixture,,PCL028,26,241,251,04/03/25,24,6024
1921,Eraser,A chair for a desk,,ER028,31,236,246,04/04/25,28,6888
1922,Highlighter,A low table for coffee,,HL028,16,501,521,04/05/25,11,5731
1923,Scissors,A shelf for books,,SC028,11,1301,1351,04/06/25,3,4053
1924,Staples,A stand for a television,,STP028,9,246,256,04/07/25,4,1024
1925,File Organizer,A small table by a bed,,FO028,13,2501,2601,04/08/25,5,13005
1926,Desk Lamp,A sofa that can be converted into a bed,,DLP029,11,9501,10001,04/09/25,8,80008
1927,Desk Chair,A rug for the floor,,DC028,6,95001,100001,04/10/25,3,300003
1928,Coffee Table,A decorative pillow,,CT028,9,95001,100001,04/11/25,8,800008
1929,Bookshelf,Artwork for walls,,BS028,11,40001,42001,04/12/25,9,378009
1930,TV Stand,Window coverings,,TVS028,13,38001,40001,04/13/25,8,320008
1931,Nightstand,A lamp for tables,,NS028,6,40001,42001,04/14/25,5,210005
1932,Sofa Bed,A device for adapting plugs,,SFB028,9,200001,210001,04/15/25,7,1470007
1933,Area Rug,A portable charger,,AR028,11,40001,42001,04/16/25,6,252006
1934,Throw Pillow,A portable data storage device,,TP028,13,10501,11001,04/17/25,4,44004
1935,Wall Art,A mouse without cables,,WA028,16,11501,12001,04/18/25,3,36003
1936,Curtains,A stand for laptops,,CRT029,21,11501,12001,04/19/25,10,120010
1937,Table Lamp,A mouse for gaming,,TL028,9,11501,12001,04/20/25,8,96008
1938,Travel Adapter,A device for rendering graphics,,TA030,11,9501,10001,04/21/25,4,40004
1939,Power Bank,A main circuit board,,PB029,16,11501,12001,04/22/25,13,156013
1940,USB Flash Drive,A central processing unit,,UFD029,21,10501,11001,04/23/25,5,55005
1941,Wireless Mouse,A type of computer memory,,WM029,16,11001,11501,04/24/25,3,34503
1942,Laptop Stand,A data storage device,,LS029,11,11001,11501,04/25/25,2,23002
1943,Gaming Mouse,A type of data storage device,,GM029,9,11501,12001,04/26/25,6,72006
1944,Graphics Card,A display screen,,GC029,6,145001,150001,04/27/25,3,450003
1945,Motherboard,A type of paper,,MB029,9,135001,140001,04/28/25,4,560004
1946,CPU,A writing instrument,,CPU029,11,130001,135001,04/29/25,2,270002
1947,RAM,A tool for erasing,,RAM029,16,125001,130001,04/30/25,7,910007
1948,Hard Drive,A marker for highlighting text,,HD029,13,52001,55001,05/01/25,4,220004
1949,SSD,A cutting tool,,SSD029,11,58001,61001,05/02/25,4,244004
1950,Monitor,A type of fastener,,MON029,6,140001,145001,05/03/25,5,725005
1951,Printer Paper,A tool for organizing files,,PP029,21,10001,10501,05/04/25,10,105010
1952,Pencil,A lighting fixture,,PCL029,26,251,261,05/05/25,9,2349
1953,Eraser,A chair for a desk,,ER029,31,246,256,05/06/25,6,1536
1954,Highlighter,A low table for coffee,,HL029,16,521,541,05/07/25,12,6492
1955,Scissors,A shelf for books,,SC029,11,1351,1401,05/08/25,2,2802
1956,Staples,A stand for a television,,STP029,9,256,266,05/09/25,2,532
1957,File Organizer,A small table by a bed,,FO029,13,2601,2701,05/10/25,7,18907
1958,Desk Lamp,A sofa that can be converted into a bed,,DLP030,11,10001,10501,05/11/25,4,42004
1959,Desk Chair,A rug for the floor,,DC029,6,100001,105001,05/12/25,4,420004
1960,Coffee Table,A decorative pillow,,CT029,9,100001,105001,05/13/25,5,525005
1961,Bookshelf,Artwork for walls,,BS029,11,42001,44001,05/14/25,2,88002
1962,TV Stand,Window coverings,,TVS029,13,40001,42001,05/15/25,7,294007
1963,Nightstand,A lamp for tables,,NS029,6,42001,44001,05/16/25,4,176004
1964,Sofa Bed,A device for adapting plugs,,SFB029,9,210001,220001,05/17/25,2,440002
1965,Area Rug,A portable charger,,AR029,11,42001,44001,05/18/25,7,308007
1966,Throw Pillow,A portable data storage device,,TP029,13,11001,11501,05/19/25,4,46004
1967,Wall Art,A mouse without cables,,WA029,16,12001,12501,05/20/25,4,50004
1968,Curtains,A stand for laptops,,CRT030,21,12001,12501,05/21/25,9,112509
1969,Table Lamp,A mouse for gaming,,TL029,9,12001,12501,05/22/25,3,37503
1970,Travel Adapter,A device for rendering graphics,,TA031,11,10001,10501,05/23/25,2,21002
1971,Power Bank,A main circuit board,,PB030,16,12001,12501,05/24/25,5,62505
1972,USB Flash Drive,A central processing unit,,UFD030,21,11001,11501,05/25/25,15,172515
1973,Wireless Mouse,A type of computer memory,,WM030,16,11501,12001,05/26/25,12,144012
1974,Laptop Stand,A data storage device,,LS030,11,11501,12001,05/27/25,4,48004
1975,Gaming Mouse,A type of data storage device,,GM030,9,12001,12501,05/28/25,4,50004
1976,Graphics Card,A display screen,,GC030,6,150001,155001,05/29/25,3,465003
1977,Motherboard,A type of paper,,MB030,9,140001,145001,05/30/25,3,435003
1978,CPU,A writing instrument,,CPU030,11,135001,140001,05/31/25,4,560004
1979,RAM,A tool for erasing,,RAM030,16,130001,135001,06/01/25,5,675005
1980,Hard Drive,A marker for highlighting text,,HD030,13,55001,58001,06/02/25,5,290005
1981,SSD,A cutting tool,,SSD030,11,61001,64001,06/03/25,3,192003
1982,Monitor,A type of fastener,,MON030,6,145001,150001,06/04/25,2,300002
1983,Printer Paper,A tool for organizing files,,PP030,21,10501,11001,06/05/25,15,165015
1984,Pencil,A lighting fixture,,PCL030,26,261,271,06/06/25,13,3523
1985,Eraser,A chair for a desk,,ER030,31,256,266,06/07/25,9,2394
1986,Highlighter,A low table for coffee,,HL030,16,541,561,06/08/25,14,7854
1987,Scissors,A shelf for books,,SC030,11,1401,1451,06/09/25,5,7255
1988,Staples,A stand for a television,,STP030,9,266,276,06/10/25,6,1656
1989,File Organizer,A small table by a bed,,FO030,13,2701,2801,06/11/25,10,28010
1990,Desk Lamp,A sofa that can be converted into a bed,,DLP031,11,10501,11001,06/12/25,6,66006
1991,Desk Chair,A rug for the floor,,DC030,6,105001,110001,06/13/25,2,220002
1992,Coffee Table,A decorative pillow,,CT030,9,105001,110001,06/14/25,3,330003
1993,Bookshelf,Artwork for walls,,BS030,11,44001,46001,06/15/25,3,138003
1994,TV Stand,Window coverings,,TVS030,13,42001,44001,06/16/25,2,88002
1995,Nightstand,A lamp for tables,,NS030,6,44001,46001,06/17/25,4,184004
1996,Sofa Bed,A device for adapting plugs,,SFB030,9,220001,230001,06/18/25,8,1840008
1997,Area Rug,A portable charger,,AR030,11,44001,46001,06/19/25,3,138003
1998,Throw Pillow,A portable data storage device,,TP030,13,11501,12001,06/20/25,9,108009
1999,Wall Art,A mouse without cables,,WA030,16,12501,13001,06/21/25,4,52004
2000,Curtains,A stand for laptops,,CRT031,21,12501,13001,06/22/25,3,39003
2001,Laptop,A mouse for gaming,,LPT003,12,8002,10002,06/23/25,11,110022
2002,Smartphone,A device for rendering graphics,,SPH003,17,6002,8002,06/24/25,13,104026
2003,Headphones,A main circuit board,,HDP003,22,1002,1502,06/25/25,17,25534
2004,T-Shirt,A central processing unit,,TSH003,32,602,802,06/26/25,23,18446
2005,Jeans,A type of computer memory,,JNS003,27,1002,1202,06/27/25,5,6010
2006,Apples,A data storage device,,APL003,42,202,302,06/28/25,36,10872
2007,Oranges,A type of data storage device,,ORG003,37,152,252,06/29/25,27,6804
2008,TV,A display screen,,TV003,14,12002,15002,06/30/25,6,90012
2009,Shoes,A type of paper,,SHS003,20,1002,1502,07/01/25,6,9012
2010,Backpack,A writing instrument,,BKP003,24,602,802,07/02/25,16,12832
2011,Keyboard,A tool for erasing,,KBD003,10,1002,1202,07/03/25,7,8414
2012,Mouse,A marker for highlighting text,,MS003,14,302,502,07/04/25,6,3012
2013,Printer,A cutting tool,,PRT003,7,1502,2002,07/05/25,5,10010
2014,Desk Lamp,A type of fastener,,DLP003,17,602,802,07/06/25,4,3208
2015,Coffee Maker,A tool for organizing files,,CFM003,12,4002,5002,07/07/25,7,35014
2016,Toaster,A lighting fixture,,TST003,22,802,1002,07/08/25,3,3006
2017,Blender,A chair for a desk,,BLD003,20,1002,1202,07/09/25,16,19232
2018,Jacket,A low table for coffee,,JKT003,22,702,902,07/10/25,4,3608
2019,Dress,A shelf for books,,DRS003,17,1202,1502,07/11/25,9,13518
